1083	27	0.000
1084	22	0.000
1085	27	0.000
1086	16	0.000
1087	33	0.000
1088	32	0.000
1089	25	0.000
1090	30	0.000
1091	27	0.000
1092	40	0.000
1093	27	0.000
1094	23	0.000
1095	28	0.000
1096	23	0.000
1097	27	0.000
1098	21	0.000
1099	23	0.000
1100	35	0.000
1101	21	0.000
1102	11	0.000
1103	26	0.000
1104	18	0.000
1105	28	0.000
1106	30	0.000
1107	32	0.000
1108	28	0.000
1109	34	0.000
1110	46	0.000
1111	23	0.000
1112	26	0.000
1113	22	0.000
1114	29	0.000
1115	33	0.000
1116	20	0.000
1117	34	0.000
1118	31	0.000
1119	21	0.000
1120	30	0.000
1121	27	0.000
1122	25	0.000
1123	32	0.000
1124	37	0.000
1125	22	0.000
1126	25	0.000
1127	23	0.000
1128	28	0.000
1129	28	0.000
1130	30	0.000
1131	26	0.000
1132	23	0.000
1133	24	0.000
1134	33	0.000
1135	24	0.000
1136	28	0.000
1137	27	0.000
1138	26	0.000
1139	38	0.000
1140	25	0.000
1141	33	0.000
1142	25	0.000
1143	22	0.000
1144	26	0.000
1145	27	0.000
1146	22	0.000
1147	19	0.000
1148	15	0.000
1149	26	0.000
1150	20	0.000
1151	22	0.000
1152	28	0.000
1153	18	0.000
1154	22	0.000
1155	27	0.000
1156	28	0.000
1157	16	0.000
1158	21	0.000
1159	25	0.000
1160	30	0.000
1161	22	0.000
1162	21	0.000
1163	24	0.000
1164	26	0.000
1165	26	0.000
1166	20	0.000
1167	27	0.000
1168	21	0.000
1169	26	0.000
1170	24	0.000
1171	24	0.000
1172	17	0.000
1173	30	0.000
1174	17	0.000
1175	17	0.000
1176	23	0.000
1177	18	0.000
1178	17	0.000
1179	23	0.000
1180	23	0.000
1181	27	0.000
1182	18	0.000
1183	31	0.000
1184	20	0.000
1185	27	0.000
1186	17	0.000
1187	29	0.000
1188	21	0.000
1189	20	0.000
1190	22	0.000
1191	17	0.000
1192	18	0.000
1193	19	0.000
1194	14	0.000
1195	15	0.000
1196	13	0.000
1197	22	0.000
1198	24	0.000
1199	17	0.000
1200	18	0.000
1201	23	0.000
1202	21	0.000
1203	22	0.000
1204	14	0.000
1205	27	0.000
1206	18	0.000
1207	25	0.000
1208	25	0.000
1209	21	0.000
1210	20	0.000
1211	23	0.000
1212	26	0.000
1213	20	0.000
1214	19	0.000
1215	19	0.000
1216	22	0.000
1217	26	0.000
1218	20	0.000
1219	21	0.000
1220	11	0.000
1221	13	0.000
1222	19	0.000
1223	20	0.000
1224	16	0.000
1225	14	0.000
1226	19	0.000
1227	20	0.000
1228	23	0.000
1229	21	0.000
1230	19	0.000
1231	28	0.000
1232	19	0.000
1233	29	0.000
1234	19	0.000
1235	12	0.000
1236	18	0.000
1237	17	0.000
1238	13	0.000
1239	13	0.000
1240	21	0.000
1241	20	0.000
1242	18	0.000
1243	16	0.000
1244	15	0.000
1245	25	0.000
1246	18	0.000
1247	17	0.000
1248	17	0.000
1249	21	0.000
1250	15	0.000
1251	12	0.000
1252	19	0.000
1253	15	0.000
1254	16	0.000
1255	19	0.000
1256	18	0.000
1257	15	0.000
1258	15	0.000
1259	16	0.000
1260	23	0.000
1261	6	0.000
1262	16	0.000
1263	19	0.000
1264	16	0.000
1265	20	0.000
1266	18	0.000
1267	19	0.000
1268	21	0.000
1269	12	0.000
1270	18	0.000
1271	9	0.000
1272	18	0.000
1273	18	0.000
1274	10	0.000
1275	26	0.000
1276	20	0.000
1277	18	0.000
1278	16	0.000
1279	18	0.000
1280	19	0.000
1281	17	0.000
1282	20	0.000
1283	11	0.000
1284	17	0.000
1285	19	0.000
1286	13	0.000
1287	15	0.000
1288	17	0.000
1289	14	0.000
1290	18	0.000
1291	16	0.000
1292	11	0.000
1293	17	0.000
1294	14	0.000
1295	16	0.000
1296	18	0.000
1297	13	0.000
1298	16	0.000
1299	16	0.000
1300	8	0.000
1301	22	0.000
1302	15	0.000
1303	13	0.000
1304	13	0.000
1305	13	0.000
1306	19	0.000
1307	19	0.000
1308	11	0.000
1309	18	0.000
1310	15	0.000
1311	8	0.000
1312	15	0.000
1313	16	0.000
1314	18	0.000
1315	16	0.000
1316	14	0.000
1317	15	0.000
1318	15	0.000
1319	17	0.000
1320	16	0.000
1321	17	0.000
1322	15	0.000
1323	21	0.000
1324	14	0.000
1325	9	0.000
1326	9	0.000
1327	12	0.000
1328	17	0.000
1329	25	0.000
1330	11	0.000
1331	31	0.000
1332	19	0.000
1333	17	0.000
1334	13	0.000
1335	15	0.000
1336	11	0.000
1337	11	0.000
1338	12	0.000
1339	10	0.000
1340	13	0.000
1341	14	0.000
1342	15	0.000
1343	13	0.000
1344	18	0.000
1345	16	0.000
1346	13	0.000
1347	21	0.000
1348	13	0.000
1349	10	0.000
1350	19	0.000
1351	10	0.000
1352	7	0.000
1353	9	0.000
1354	21	0.000
1355	19	0.000
1356	19	0.000
1357	20	0.000
1358	19	0.000
1359	25	0.000
1360	12	0.000
1361	14	0.000
1362	18	0.000
1363	12	0.000
1364	11	0.000
1365	12	0.000
1366	14	0.000
1367	19	0.000
1368	18	0.000
1369	17	0.000
1370	12	0.000
1371	17	0.000
1372	26	0.000
1373	11	0.000
1374	19	0.000
1375	15	0.000
1376	18	0.000
1377	15	0.000
1378	21	0.000
1379	17	0.000
1380	9	0.000
1381	15	0.000
1382	19	0.000
1383	12	0.000
1384	18	0.000
1385	13	0.000
1386	10	0.000
1387	14	0.000
1388	10	0.000
1389	17	0.000
1390	18	0.000
1391	13	0.000
1392	15	0.000
1393	12	0.000
1394	11	0.000
1395	14	0.000
1396	8	0.000
1397	18	0.000
1398	12	0.000
1399	15	0.000
1400	18	0.000
1401	9	0.000
1402	11	0.000
1403	21	0.000
1404	12	0.000
1405	18	0.000
1406	11	0.000
1407	21	0.000
1408	23	0.000
1409	6	0.000
1410	8	0.000
1411	9	0.000
1412	15	0.000
1413	12	0.000
1414	9	0.000
1415	18	0.000
1416	13	0.000
1417	13	0.000
1418	14	0.000
1419	8	0.000
1420	15	0.000
1421	16	0.000
1422	11	0.000
1423	17	0.000
1424	10	0.000
1425	10	0.000
1426	11	0.000
1427	15	0.000
1428	13	0.000
1429	8	0.000
1430	6	0.000
1431	15	0.000
1432	15	0.000
1433	24	0.000
1434	15	0.000
1435	15	0.000
1436	12	0.000
1437	12	0.000
1438	12	0.000
1439	12	0.000
1440	16	0.000
1441	18	0.000
1442	20	0.000
1443	13	0.000
1444	14	0.000
1445	11	0.000
1446	14	0.000
1447	7	0.000
1448	14	0.000
1449	11	0.000
1450	15	0.000
1451	11	0.000
1452	13	0.000
1453	6	0.000
1454	21	0.000
1455	11	0.000
1456	13	0.000
1457	11	0.000
1458	12	0.000
1459	12	0.000
1460	15	0.000
1461	17	0.000
1462	11	0.000
1463	15	0.000
1464	13	0.000
1465	15	0.000
1466	11	0.000
1467	13	0.000
1468	15	0.000
1469	18	0.000
1470	13	0.000
1471	17	0.000
1472	18	0.000
1473	15	0.000
1474	20	0.000
1475	11	0.000
1476	16	0.000
1477	13	0.000
1478	15	0.000
1479	10	0.000
1480	17	0.000
1481	9	0.000
1482	17	0.000
1483	16	0.000
1484	9	0.000
1485	14	0.000
1486	12	0.000
1487	21	0.000
1488	17	0.000
1489	8	0.000
1490	13	0.000
1491	16	0.000
1492	15	0.000
1493	12	0.000
1494	14	0.000
1495	7	0.000
1496	15	0.000
1497	14	0.000
1498	22	0.000
1499	16	0.000
1500	10	0.000
1501	26	0.000
1502	11	0.000
1503	15	0.000
1504	7	0.000
1505	10	0.000
1506	8	0.000
1507	15	0.000
1508	12	0.000
1509	13	0.000
1510	12	0.000
1511	19	0.000
1512	15	0.000
1513	16	0.000
1514	14	0.000
1515	15	0.000
1516	10	0.000
1517	12	0.000
1518	10	0.000
1519	22	0.000
1520	17	0.000
1521	9	0.000
1522	7	0.000
1523	16	0.000
1524	11	0.000
1525	8	0.000
1526	21	0.000
1527	13	0.000
1528	11	0.000
1529	15	0.000
1530	7	0.000
1531	19	0.000
1532	12	0.000
1533	11	0.000
1534	17	0.000
1535	14	0.000
1536	14	0.000
1537	15	0.000
1538	17	0.000
1539	16	0.000
1540	12	0.000
1541	14	0.000
1542	12	0.000
1543	21	0.000
1544	11	0.000
1545	18	0.000
1546	15	0.000
1547	12	0.000
1548	13	0.000
1549	9	0.000
1550	16	0.000
1551	16	0.000
1552	9	0.000
1553	12	0.000
1554	7	0.000
1555	14	0.000
1556	19	0.000
1557	19	0.000
1558	21	0.000
1559	10	0.000
1560	15	0.000
1561	6	0.000
1562	14	0.000
1563	14	0.000
1564	11	0.000
1565	12	0.000
1566	20	0.000
1567	8	0.000
1568	10	0.000
1569	12	0.000
1570	16	0.000
1571	12	0.000
1572	14	0.000
1573	12	0.000
1574	17	0.000
1575	8	0.000
1576	15	0.000
1577	13	0.000
1578	12	0.000
1579	10	0.000
1580	11	0.000
1581	14	0.000
1582	13	0.000
1583	14	0.000
1584	7	0.000
1585	12	0.000
1586	7	0.000
1587	9	0.000
1588	12	0.000
1589	19	0.000
1590	11	0.000
1591	12	0.000
1592	10	0.000
1593	7	0.000
1594	16	0.000
1595	9	0.000
1596	16	0.000
1597	17	0.000
1598	15	0.000
1599	17	0.000
1600	6	0.000
1601	12	0.000
1602	16	0.000
1603	10	0.000
1604	9	0.000
1605	11	0.000
1606	11	0.000
1607	19	0.000
1608	17	0.000
1609	20	0.000
1610	15	0.000
1611	17	0.000
1612	9	0.000
1613	17	0.000
1614	8	0.000
1615	12	0.000
1616	8	0.000
1617	11	0.000
1618	14	0.000
1619	8	0.000
1620	12	0.000
1621	9	0.000
1622	11	0.000
1623	11	0.000
1624	12	0.000
1625	15	0.000
1626	11	0.000
1627	20	0.000
1628	11	0.000
1629	10	0.000
1630	10	0.000
1631	18	0.000
1632	11	0.000
1633	5	0.000
1634	18	0.000
1635	12	0.000
1636	9	0.000
1637	7	0.000
1638	10	0.000
